BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,FINAL_ADDRESS
2,53,2,0,5414,136,13,10465.0,3.0,0.0,3.0,5000.0,3099.0,1925.0,1,13,873000,2019-07-03,3271 LUCERNE STREET NYC
1,146,10,4,1345,1150,109,10022.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,3250000,2019-06-28,"959 FIRST AVENUE, 11A NYC"
4,212,0,0,11034,28,1,11412.0,1.0,0.0,1.0,2375.0,1443.0,1920.0,1,1,440000,2019-08-07,194-46 115TH AVENUE NYC
3,201,0,0,7366,57,5,11229.0,1.0,0.0,1.0,2567.0,1116.0,1950.0,1,5,639999,2019-05-01,2147 BATCHELDER STREET NYC
4,7,34,8,503,1180,116,11106.0,0.0,1.0,1.0,0.0,0.0,2007.0,4,116,950000,2019-02-19,"11-24 31ST AVENUE, PS 5 NYC"
1,105,10,4,2045,1179,109,10039.0,1.0,0.0,1.0,0.0,0.0,2005.0,2,109,836000,2019-12-20,"68 BRADHURST AVENUE, 10-V NYC"
4,111,15,8,10460,56,69,11423.0,0.0,1.0,1.0,1596.0,1080.0,1931.0,4,68,300000,2019-05-30,195-41 JAMAICA AVENUE NYC
3,10,1,0,5840,9,10,11220.0,2.0,0.0,2.0,2000.0,1155.0,1925.0,1,10,806369,2019-05-25,6659 BERGEN PLACE NYC
1,155,10,4,859,1518,109,10016.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,109,2912183,2019-02-26,"277 FIFTH AVENUE, 15D NYC"
3,135,10,4,6782,1536,109,11229.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,109,860000,2019-12-05,"2128 OCEAN AVENUE, 5I NYC"
1,94,10,4,901,1011,109,10010.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,109,1554053,2019-07-02,"200 EAST 21ST STREET, 4B NYC"
4,171,0,0,11400,31,1,11417.0,1.0,0.0,1.0,3000.0,1120.0,1935.0,1,1,385000,2019-03-08,8823 ALBERT ROAD NYC
4,84,3,1,5296,1102,108,11358.0,1.0,0.0,1.0,0.0,0.0,2008.0,1,108,750000,2019-10-28,"36-22 170TH STREET, 2B NYC"
4,84,10,4,4957,1017,109,11354.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,602000,2019-08-26,"139-30 34TH AVE, 5A NYC"
3,55,12,7,1361,1003,106,11213.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,106,325000,2019-03-12,"1204 ST MARKS AVENUE, 2F NYC"
4,183,0,0,10613,1,1,11428.0,1.0,0.0,1.0,2500.0,1168.0,1920.0,1,1,565000,2019-10-02,93-09 212TH PLACE NYC
3,66,1,0,4081,29,9,11208.0,2.0,0.0,2.0,2476.0,1757.0,1901.0,1,9,660000,2019-11-26,614 ELTON STREET NYC
5,160,1,0,3635,11,10,10306.0,2.0,0.0,2.0,3500.0,2388.0,2019.0,1,10,1069163,2019-09-27,67 BACHE AVENUE NYC
3,35,0,0,8068,25,1,11236.0,1.0,0.0,1.0,2000.0,1360.0,1920.0,1,1,582000,2019-12-13,1225 EAST 89TH STREET NYC
1,94,10,4,900,1108,109,10003.0,1.0,0.0,1.0,0.0,0.0,1920.0,2,109,6337305,2019-01-30,"215 EAST 19TH STREET, 14C NYC"
5,246,0,0,6970,54,5,10309.0,1.0,0.0,1.0,2851.0,1658.0,2018.0,1,5,749999,2019-11-06,1016 STAFFORD AVENUE NYC
1,39,10,4,797,1410,109,10011.0,1.0,0.0,1.0,0.0,0.0,2003.0,2,109,3025000,2019-01-30,"146 WEST 22ND STREET, 10 NYC"
1,137,9,4,1843,1033,107,10025.0,1.0,0.0,1.0,0.0,0.0,1929.0,2,107,118677,2019-06-06,"65 WEST 107 STREET, 4D NYC"
1,101,36,8,540,1001,118,10012.0,0.0,1.0,1.0,0.0,0.0,1900.0,4,118,2200000,2019-05-15,"173 BLEECKER STREET, A NYC"
1,134,10,4,409,1244,109,10002.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,109,3195000,2019-11-19,"242 BROOME STREET, 11B NYC"
2,205,1,0,3774,73,9,10472.0,2.0,0.0,2.0,2500.0,2544.0,1930.0,1,9,475000,2019-01-24,1213 WARD AVENUE NYC
3,23,1,0,5431,57,9,11219.0,2.0,0.0,2.0,1760.0,2175.0,1935.0,1,9,1300000,2019-01-21,1551 45 ST NYC
3,62,10,4,161,1023,109,11217.0,1.0,0.0,1.0,0.0,0.0,2018.0,2,109,680000,2019-10-29,"10 NEVINS STREET, 5I NYC"
4,212,1,0,12657,31,9,11412.0,2.0,0.0,2.0,4200.0,1406.0,1945.0,1,9,880000,2019-10-31,201-09 120TH AVENUE NYC
5,235,1,0,475,4,10,10314.0,2.0,0.0,2.0,5750.0,2952.0,1960.0,1,10,850000,2019-03-06,197 CASWELL AVENUE NYC
5,3,0,0,5740,180,5,10312.0,1.0,0.0,1.0,560.0,1510.0,2004.0,1,5,405000,2019-11-15,66 BIANCA COURT NYC
3,168,1,0,5416,38,9,11218.0,2.0,0.0,2.0,2496.0,2120.0,1915.0,1,9,1330000,2019-07-02,4037 18TH AVENUE NYC
4,65,1,0,1679,10,10,11369.0,2.0,0.0,2.0,4053.0,2758.0,2018.0,1,10,1480000,2019-05-28,107-16 31ST ROAD NYC
3,56,0,0,3920,14,1,11207.0,1.0,0.0,1.0,2200.0,1512.0,1920.0,1,1,450000,2019-12-13,17 SCHENCK AVENUE NYC
3,20,0,0,8412,52,8,11234.0,1.0,0.0,1.0,2000.0,1036.0,1925.0,1,8,570000,2019-08-07,2030 EAST 72ND STREET NYC
4,183,0,0,11147,3,2,11429.0,1.0,0.0,1.0,4024.0,774.0,1920.0,1,2,450000,2019-12-26,110-31 MONTEREY STREET NYC
4,84,10,4,5066,1399,109,11354.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,1250000,2019-04-26,"40-26 COLLEGE POINT BLVD, 17B NYC"
4,34,0,0,11310,29,2,11411.0,1.0,0.0,1.0,4000.0,1140.0,1950.0,1,2,550000,2019-03-27,115-64 229TH STREET NYC
4,34,0,0,12770,73,2,11411.0,1.0,0.0,1.0,4000.0,1084.0,1945.0,1,2,640000,2019-09-20,118-47 233RD STREET NYC
4,194,2,0,13579,61,13,11422.0,3.0,0.0,3.0,6050.0,2464.0,1960.0,1,13,750000,2019-09-12,250-10 WELLER AVENUE NYC
3,33,12,7,3254,1006,106,11221.0,1.0,0.0,1.0,0.0,0.0,2018.0,2,106,900000,2019-04-15,"267 EVERGREEN AVENUE, 3B NYC"
3,78,1,0,1328,64,12,11225.0,2.0,0.0,2.0,2050.0,2704.0,1905.0,1,12,2300000,2019-06-28,239 LINCOLN ROAD NYC
4,69,34,8,2891,1131,119,11373.0,0.0,1.0,1.0,0.0,0.0,2006.0,4,119,575000,2019-04-30,"84-32 GRAND AVENUE, P11 NYC"
3,173,12,7,1034,1003,106,11215.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,106,1725000,2019-02-28,"225 14TH STREET, 201 NYC"
5,180,0,0,1039,124,5,10302.0,1.0,0.0,1.0,2725.0,1176.0,1970.0,1,8,530000,2019-11-14,23 BACHE STREET NYC
4,84,10,4,4995,1016,109,11354.0,1.0,0.0,1.0,0.0,0.0,2015.0,2,109,295469,2019-03-13,"145-38 34TH AVENUE, 3F NYC"
3,35,1,0,8065,22,12,11236.0,2.0,0.0,2.0,2000.0,2070.0,1955.0,1,12,725000,2019-07-11,1245 EAST 86TH STREET NYC
3,100,6,4,2558,64,14,11222.0,16.0,0.0,16.0,4750.0,13000.0,1930.0,2,14,29000000,2019-12-19,111 GREENPOINT AVENUE NYC
2,28,1,0,4424,2,9,10467.0,2.0,0.0,2.0,2200.0,2055.0,1950.0,1,9,470000,2019-04-08,629 WARING AVE NYC
2,11,1,0,4799,103,9,10469.0,2.0,0.0,2.0,1588.0,3201.0,2006.0,1,9,499000,2019-04-05,2885 GRACE AVENUE NYC
3,44,3,4,1969,1405,107,11238.0,1.0,0.0,1.0,0.0,0.0,2017.0,1,108,1225000,2019-10-24,"40 LEXINGTON AVENUE, 2B NYC"
1,105,3,3,1904,1202,111,10026.0,1.0,0.0,1.0,0.0,0.0,1920.0,1,111,733140,2019-09-05,"153 WEST 119TH STREET, 1202 NYC"
2,11,1,0,4885,72,9,10469.0,2.0,0.0,2.0,2375.0,2227.0,1920.0,1,9,410000,2019-05-22,3452 ELY AVENUE NYC
1,42,10,4,174,1565,109,10013.0,1.0,0.0,1.0,0.0,0.0,2018.0,2,109,3989707,2019-10-04,"91 LEONARD STREET, 10F NYC"
1,224,10,4,1558,1037,109,10128.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,109,2331793,2019-06-14,"302 EAST 96TH STREET, 1403 NYC"
4,12,1,0,7569,18,10,11364.0,2.0,0.0,2.0,3816.0,2268.0,1965.0,1,10,1120000,2019-10-10,227-15 57TH ROAD NYC
3,77,2,0,4991,48,13,11203.0,3.0,0.0,3.0,1767.0,3196.0,1935.0,1,13,824250,2019-01-31,1445 TROY AVENUE NYC
3,35,2,0,8022,49,13,11236.0,3.0,0.0,3.0,3306.0,3591.0,1970.0,1,13,975000,2019-11-26,912 EAST 86TH STREET NYC
1,222,10,4,132,1032,109,10007.0,1.0,0.0,1.0,0.0,0.0,1987.0,2,109,999500,2019-01-31,"275 GREENWICH STREET, 4BS NYC"
4,212,0,0,12659,22,2,11412.0,1.0,0.0,1.0,3485.0,1008.0,1955.0,1,2,489000,2019-04-03,202-19 120TH AVENUE NYC
3,66,2,0,3809,20,13,11207.0,3.0,0.0,3.0,2500.0,2560.0,1901.0,1,13,565000,2019-04-11,499 WYONA STREET NYC
4,143,1,0,3800,52,11,11379.0,2.0,0.0,2.0,2342.0,1296.0,1925.0,1,11,999000,2019-08-02,79-71 69TH ROAD NYC
2,142,6,4,2448,16,14,10456.0,12.0,0.0,12.0,3215.0,10688.0,1941.0,2,14,1200000,2019-07-29,256 EAST 166 STREET NYC
3,35,0,0,8167,40,1,11236.0,1.0,0.0,1.0,3280.0,960.0,1930.0,1,1,384000,2019-08-21,9818 FARRAGUT ROAD NYC
4,104,1,0,16153,285,10,11693.0,2.0,0.0,2.0,2150.0,2753.0,2002.0,1,10,695000,2019-08-12,215 BEACH 97 STREET NYC
5,160,0,0,4054,1,2,10306.0,1.0,0.0,1.0,5900.0,1425.0,1930.0,1,2,10,2019-02-02,43 MANILA PLACE NYC
3,139,1,0,8523,38,9,11234.0,2.0,0.0,2.0,1600.0,2070.0,1930.0,1,9,840000,2019-10-24,3706 AVENUE S NYC
3,239,18,8,3118,19,57,11206.0,0.0,61.0,61.0,9310.0,32996.0,2013.0,4,56,9000000,2019-11-19,13-19 BOGART STREET NYC
1,39,10,4,720,1027,109,10011.0,1.0,0.0,1.0,0.0,0.0,1984.0,2,109,1215000,2019-08-09,"420 WEST 23RD STREET, 6D NYC"
4,215,6,5,134,10,15,11104.0,6.0,0.0,6.0,2450.0,4974.0,1928.0,2,15,2070000,2019-12-19,41-43 49 STREET NYC
3,76,0,0,5117,28,7,11226.0,1.0,0.0,1.0,8500.0,5400.0,1901.0,1,125,2600000,2019-04-25,184 RUGBY RD NYC
5,220,3,1,7860,1011,108,10307.0,1.0,0.0,1.0,0.0,0.0,1988.0,1,108,199138,2019-09-17,"41 WINDING WOODS LOOP, 11 NYC"
5,233,1,0,144,74,10,10310.0,2.0,0.0,2.0,4390.0,2232.0,2018.0,1,10,840056,2019-08-08,401 DAVIS AVENUE NYC
2,205,2,0,3875,16,13,10472.0,3.0,0.0,3.0,3742.0,3517.0,1925.0,1,13,8000,2019-08-07,1324 COMMONWEALTH NYC
2,151,0,0,4056,27,5,10462.0,1.0,0.0,1.0,1171.0,1218.0,1955.0,1,5,500000,2019-08-23,1810 MULINER AVENUE NYC
3,100,14,8,2513,2,87,11222.0,0.0,1.0,1.0,1875.0,1875.0,1931.0,4,87,1750000,2019-11-08,1024 MANHATTAN AVENUE NYC
5,158,0,0,83,6,1,10301.0,1.0,0.0,1.0,1989.0,1296.0,1910.0,1,1,440000,2019-06-28,39 BRIGHTON AVENUE NYC
3,23,1,0,5686,6,126,11220.0,2.0,1.0,3.0,1600.0,3588.0,1920.0,1,126,5700000,2019-08-02,5611 8TH AVENUE NYC
2,230,1,0,5022,77,12,10466.0,2.0,0.0,2.0,5000.0,3695.0,1975.0,1,12,750000,2019-01-16,4123 MURDOCK AVENUE NYC
2,174,15,8,3946,54,70,10462.0,0.0,2.0,2.0,2940.0,3976.0,1996.0,4,69,1950000,2019-03-20,2111 STARLING AVENUE NYC
5,98,0,0,4985,19,5,10306.0,1.0,0.0,1.0,0.0,0.0,2018.0,1,5,646588,2019-03-14,160 HOPKINS AVENUE NYC
2,116,1,0,2762,112,9,10474.0,2.0,0.0,2.0,2033.0,2380.0,2000.0,1,9,665000,2019-07-18,831 BRYANT AVENUE NYC
4,84,34,8,4995,1068,116,11354.0,0.0,1.0,1.0,0.0,0.0,2015.0,4,116,249297,2019-03-20,"145-38 34TH AVENUE, P8 NYC"
4,207,1,0,10086,24,11,11435.0,2.0,0.0,2.0,2500.0,1484.0,1920.0,1,11,680000,2019-06-03,146-21 SHORE AVENUE NYC
4,194,1,0,13592,5,11,11422.0,2.0,0.0,2.0,5000.0,900.0,1945.0,1,11,430000,2019-04-10,253-07 MEMPHIS AVENUE NYC
3,56,0,0,3950,26,8,11207.0,1.0,0.0,1.0,1688.0,1680.0,1901.0,1,8,10,2019-01-18,152 JEROME STREET NYC
4,17,1,0,8620,1,11,11426.0,2.0,0.0,2.0,7100.0,1284.0,1945.0,1,11,365000,2019-07-15,8551 252ND STREET NYC
3,56,11,5,3931,57,130,11208.0,3.0,2.0,5.0,1684.0,3368.0,1920.0,2,130,1035000,2019-08-28,3137 FULTON STREET NYC
3,240,19,8,2364,19,39,11249.0,6.0,0.0,6.0,1979.0,11899.0,1910.0,4,38,5350000,2019-05-22,140 METROPOLITAN AVENUE NYC
3,66,0,0,4230,28,8,11208.0,1.0,0.0,1.0,1600.0,1904.0,1930.0,1,8,600000,2019-06-26,508 CHESTNUT STREET NYC
3,10,3,1,5868,1022,108,11220.0,1.0,0.0,1.0,0.0,0.0,2002.0,1,108,730000,2019-07-16,"14 BAY RIDGE AVENUE, 1B NYC"
3,14,10,4,1747,1336,109,11206.0,1.0,0.0,1.0,0.0,0.0,2018.0,2,109,885878,2019-03-19,"114 STOCKTON STREET, 6E NYC"
4,133,9,4,72,1110,109,11101.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,107,875000,2019-08-29,"22-18 JACKSON AVE, 707 NYC"
4,125,1,0,9240,1,126,11415.0,2.0,1.0,3.0,925.0,3050.0,1931.0,1,126,1050000,2019-09-17,124-02 METROPOLITAN AVENUE NYC
5,163,0,0,2116,54,5,10314.0,1.0,0.0,1.0,2728.0,1400.0,1975.0,1,5,552000,2019-10-07,50 BOWLING GREEN PLACE NYC
3,78,12,7,1330,1104,106,11221.0,1.0,0.0,1.0,0.0,0.0,1920.0,2,106,1195000,2019-12-30,"373 LINCOLN ROAD, 4 NYC"
1,102,10,4,631,1252,109,10014.0,1.0,0.0,1.0,0.0,0.0,1895.0,2,109,9877025,2019-05-14,"275 WEST 10TH STREET, 12A NYC"
5,233,0,0,198,45,1,10310.0,1.0,0.0,1.0,19620.0,2361.0,1899.0,1,1,372539,2019-10-24,97 TAYLOR STREET NYC
4,118,1,0,1397,31,11,11369.0,2.0,0.0,2.0,2342.0,1592.0,1925.0,1,11,945000,2019-09-13,31-50 86 ST NYC
2,217,1,0,5598,176,9,10465.0,2.0,0.0,2.0,2850.0,2002.0,2006.0,1,9,1018703,2019-10-15,237 BUTTRICK AVENUE NYC
4,52,13,7,1950,1009,113,11368.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,113,824783,2019-04-09,"57-50 GRANGER STREET, PS NYC"
4,84,10,4,5181,1120,109,11355.0,1.0,0.0,1.0,0.0,0.0,1921.0,2,109,409888,2019-12-04,"41-60 BOWNE STREET, 2K NYC"
4,212,0,0,10965,245,1,11429.0,1.0,0.0,1.0,2917.0,1462.0,1925.0,1,1,645000,2019-04-18,111-20 207TH STREET NYC
2,199,14,8,5400,51,93,10461.0,0.0,1.0,1.0,6117.0,2460.0,1963.0,4,93,1040000,2019-12-17,3006 MIDDLETOWN ROAD NYC
1,102,10,4,602,1228,109,10014.0,1.0,0.0,1.0,0.0,0.0,1911.0,2,109,8395226,2019-08-29,"90 MORTON STREET, 8B NYC"
4,52,0,0,1949,148,1,11368.0,1.0,0.0,1.0,2054.0,1120.0,1940.0,1,1,740000,2019-05-15,57-14 XENIA STREET NYC
4,189,1,0,3601,23,10,11379.0,2.0,0.0,2.0,1888.0,1702.0,1925.0,1,10,789888,2019-09-10,64-12 65TH STREET NYC
5,70,0,0,5688,18,1,10312.0,1.0,0.0,1.0,4000.0,1648.0,1970.0,1,1,650000,2019-11-06,72 BOYLAN STREET NYC
3,201,0,0,8796,56,2,11235.0,1.0,0.0,1.0,1200.0,540.0,1920.0,1,2,350000,2019-09-16,11A LAKE AVE NYC
4,236,1,0,4636,72,9,11357.0,2.0,0.0,2.0,4000.0,2392.0,1990.0,1,9,1280000,2019-10-07,22-11 LEE STREET NYC
2,205,21,8,3627,1,46,10473.0,0.0,0.0,0.0,276732.0,0.0,1962.0,4,45,18500000,2019-01-15,N/A BOYNTON AVENUE NYC
4,212,0,0,10308,46,1,11434.0,1.0,0.0,1.0,6000.0,1760.0,1930.0,1,1,565000,2019-12-20,114-49 177TH STREET NYC
3,149,0,0,8604,1,3,11234.0,1.0,0.0,1.0,11000.0,6828.0,2006.0,1,3,3350000,2019-11-12,2387 56TH DRIVE NYC
4,7,2,0,687,29,13,11103.0,3.0,0.0,3.0,2842.0,2040.0,1930.0,1,13,1475000,2019-12-16,24-36 42ND STREET NYC
4,92,0,0,3854,67,5,11385.0,1.0,0.0,1.0,1900.0,2400.0,1930.0,1,5,868800,2019-12-03,88-16 RUTLEDGE AVENUE NYC
